id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
360beQMahQ2FdZ9OmWYiBT,0.948,https://api.spotify.com/v1/audio-analysis/360beQMahQ2FdZ9OmWYiBT,0.303,258266,0.0141,0.0944,10,0.0792,-19.759,0,0.0418,171.439,3,https://api.spotify.com/v1/tracks/360beQMahQ2FdZ9OmWYiBT,audio_features,spotify:track:360beQMahQ2FdZ9OmWYiBT,0.157
08rTZ8jNknn8VBS3v2o8pT,0.972,https://api.spotify.com/v1/audio-analysis/08rTZ8jNknn8VBS3v2o8pT,0.439,195160,0.082,0.893,0,0.0913,-17.066,1,0.0407,124.69,4,https://api.spotify.com/v1/tracks/08rTZ8jNknn8VBS3v2o8pT,audio_features,spotify:track:08rTZ8jNknn8VBS3v2o8pT,0.492
4BD61oILBbkkSojO7lcBPA,0.728,https://api.spotify.com/v1/audio-analysis/4BD61oILBbkkSojO7lcBPA,0.612,313293,0.309,0.00738,5,0.146,-14.667,0,0.0257,100.748,4,https://api.spotify.com/v1/tracks/4BD61oILBbkkSojO7lcBPA,audio_features,spotify:track:4BD61oILBbkkSojO7lcBPA,0.28
6A5peQOx4yfbNUG4t1mEN6,0.906,https://api.spotify.com/v1/audio-analysis/6A5peQOx4yfbNUG4t1mEN6,0.428,186360,0.428,0.00292,7,0.127,-13.533,0,0.135,171.898,4,https://api.spotify.com/v1/tracks/6A5peQOx4yfbNUG4t1mEN6,audio_features,spotify:track:6A5peQOx4yfbNUG4t1mEN6,0.767
1SH49GqeyitOd9C4kk9dTM,0.995,https://api.spotify.com/v1/audio-analysis/1SH49GqeyitOd9C4kk9dTM,0.489,191387,0.243,0.895,5,0.167,-22.478,1,0.0366,114.741,4,https://api.spotify.com/v1/tracks/1SH49GqeyitOd9C4kk9dTM,audio_features,spotify:track:1SH49GqeyitOd9C4kk9dTM,0.838
3pcmCjGpvJJseYmD2TPlEh,0.822,https://api.spotify.com/v1/audio-analysis/3pcmCjGpvJJseYmD2TPlEh,0.483,179866,0.196,1e-06,3,0.127,-12.775,0,0.0285,70.217,4,https://api.spotify.com/v1/tracks/3pcmCjGpvJJseYmD2TPlEh,audio_features,spotify:track:3pcmCjGpvJJseYmD2TPlEh,0.297
2ulQ2Rx5fi0R8c0M3ETpj7,0.297,https://api.spotify.com/v1/audio-analysis/2ulQ2Rx5fi0R8c0M3ETpj7,0.756,211280,0.548,0.479,0,0.0787,-8.72,1,0.038,99.581,4,https://api.spotify.com/v1/tracks/2ulQ2Rx5fi0R8c0M3ETpj7,audio_features,spotify:track:2ulQ2Rx5fi0R8c0M3ETpj7,0.715
6yuhA5jlK7gEAIVoJ5WK1f,0.803,https://api.spotify.com/v1/audio-analysis/6yuhA5jlK7gEAIVoJ5WK1f,0.447,345267,0.121,0.777,3,0.0695,-21.562,1,0.0378,121.761,4,https://api.spotify.com/v1/tracks/6yuhA5jlK7gEAIVoJ5WK1f,audio_features,spotify:track:6yuhA5jlK7gEAIVoJ5WK1f,0.0989
1xicvSO4CJ2ymqYgpk7DFh,0.442,https://api.spotify.com/v1/audio-analysis/1xicvSO4CJ2ymqYgpk7DFh,0.553,342067,0.546,0.000514,9,0.167,-7.459,0,0.0341,118.215,4,https://api.spotify.com/v1/tracks/1xicvSO4CJ2ymqYgpk7DFh,audio_features,spotify:track:1xicvSO4CJ2ymqYgpk7DFh,0.7
6Q7U4bTozx5kfLjWT81u7P,0.823,https://api.spotify.com/v1/audio-analysis/6Q7U4bTozx5kfLjWT81u7P,0.623,172533,0.0986,0.0,1,0.23,-10.503,1,0.0413,123.772,4,https://api.spotify.com/v1/tracks/6Q7U4bTozx5kfLjWT81u7P,audio_features,spotify:track:6Q7U4bTozx5kfLjWT81u7P,0.524
3VZwP7d1U7tuQjb9JZrSRF,0.763,https://api.spotify.com/v1/audio-analysis/3VZwP7d1U7tuQjb9JZrSRF,0.572,268760,0.319,0.0116,3,0.104,-15.754,1,0.0283,130.62,4,https://api.spotify.com/v1/tracks/3VZwP7d1U7tuQjb9JZrSRF,audio_features,spotify:track:3VZwP7d1U7tuQjb9JZrSRF,0.41
0j8bnD1EGeUPjHBnXPHibI,0.964,https://api.spotify.com/v1/audio-analysis/0j8bnD1EGeUPjHBnXPHibI,0.563,284627,0.297,0.939,7,0.115,-14.947,0,0.0549,111.304,4,https://api.spotify.com/v1/tracks/0j8bnD1EGeUPjHBnXPHibI,audio_features,spotify:track:0j8bnD1EGeUPjHBnXPHibI,0.654
5CcAkJMkqpx7vwyYq1CQQd,0.785,https://api.spotify.com/v1/audio-analysis/5CcAkJMkqpx7vwyYq1CQQd,0.533,412613,0.429,0.799,5,0.0982,-10.413,0,0.0323,91.473,4,https://api.spotify.com/v1/tracks/5CcAkJMkqpx7vwyYq1CQQd,audio_features,spotify:track:5CcAkJMkqpx7vwyYq1CQQd,0.543
4XUkIVq6olEHMIQEWpBn3t,0.695,https://api.spotify.com/v1/audio-analysis/4XUkIVq6olEHMIQEWpBn3t,0.344,275400,0.476,0.768,4,0.0858,-15.217,1,0.0272,154.097,4,https://api.spotify.com/v1/tracks/4XUkIVq6olEHMIQEWpBn3t,audio_features,spotify:track:4XUkIVq6olEHMIQEWpBn3t,0.408
416r9TTLw4WO3YEIuZZHp8,0.643,https://api.spotify.com/v1/audio-analysis/416r9TTLw4WO3YEIuZZHp8,0.381,138253,0.313,0.0,7,0.212,-7.704,1,0.0258,88.0,4,https://api.spotify.com/v1/tracks/416r9TTLw4WO3YEIuZZHp8,audio_features,spotify:track:416r9TTLw4WO3YEIuZZHp8,0.438
5TjO0GOOon3R6YOnRFPwzk,0.943,https://api.spotify.com/v1/audio-analysis/5TjO0GOOon3R6YOnRFPwzk,0.59,177865,0.285,0.729,8,0.106,-11.216,1,0.05,160.571,3,https://api.spotify.com/v1/tracks/5TjO0GOOon3R6YOnRFPwzk,audio_features,spotify:track:5TjO0GOOon3R6YOnRFPwzk,0.778
7jIE9yaNiRlm3KqyFeSQiX,0.719,https://api.spotify.com/v1/audio-analysis/7jIE9yaNiRlm3KqyFeSQiX,0.312,406234,0.302,0.329,2,0.108,-12.27,1,0.0385,99.948,3,https://api.spotify.com/v1/tracks/7jIE9yaNiRlm3KqyFeSQiX,audio_features,spotify:track:7jIE9yaNiRlm3KqyFeSQiX,0.139
09oBwhrXdwv0Xw2MkBBDPD,0.477,https://api.spotify.com/v1/audio-analysis/09oBwhrXdwv0Xw2MkBBDPD,0.522,527813,0.356,0.842,9,0.066,-11.034,1,0.0639,92.481,4,https://api.spotify.com/v1/tracks/09oBwhrXdwv0Xw2MkBBDPD,audio_features,spotify:track:09oBwhrXdwv0Xw2MkBBDPD,0.415
2BBD04jL8wOWW1e0jS52go,0.758,https://api.spotify.com/v1/audio-analysis/2BBD04jL8wOWW1e0jS52go,0.61,261271,0.4,0.23,1,0.0709,-9.459,1,0.0618,177.672,4,https://api.spotify.com/v1/tracks/2BBD04jL8wOWW1e0jS52go,audio_features,spotify:track:2BBD04jL8wOWW1e0jS52go,0.314
186W9AFedgM2HOBRN3re10,0.483,https://api.spotify.com/v1/audio-analysis/186W9AFedgM2HOBRN3re10,0.432,266880,0.427,0.923,6,0.0756,-12.133,0,0.0423,91.69,4,https://api.spotify.com/v1/tracks/186W9AFedgM2HOBRN3re10,audio_features,spotify:track:186W9AFedgM2HOBRN3re10,0.498
3ujbZ2FGIoTQG3v07tmV2D,0.564,https://api.spotify.com/v1/audio-analysis/3ujbZ2FGIoTQG3v07tmV2D,0.632,474627,0.32,3.83e-06,0,0.0903,-10.563,1,0.0461,122.516,4,https://api.spotify.com/v1/tracks/3ujbZ2FGIoTQG3v07tmV2D,audio_features,spotify:track:3ujbZ2FGIoTQG3v07tmV2D,0.354
7LohM56jH2aS3HZkwTKDFs,0.774,https://api.spotify.com/v1/audio-analysis/7LohM56jH2aS3HZkwTKDFs,0.433,132987,0.41,3.45e-06,4,0.11,-13.084,0,0.0519,115.25,3,https://api.spotify.com/v1/tracks/7LohM56jH2aS3HZkwTKDFs,audio_features,spotify:track:7LohM56jH2aS3HZkwTKDFs,0.465
4vBWNacHMiGtZs40whqX41,0.746,https://api.spotify.com/v1/audio-analysis/4vBWNacHMiGtZs40whqX41,0.408,360493,0.296,0.00679,5,0.0874,-14.454,1,0.0349,111.982,4,https://api.spotify.com/v1/tracks/4vBWNacHMiGtZs40whqX41,audio_features,spotify:track:4vBWNacHMiGtZs40whqX41,0.19
5H4bQ14RjOVM4eKtaIpn3B,0.991,https://api.spotify.com/v1/audio-analysis/5H4bQ14RjOVM4eKtaIpn3B,0.779,192773,0.452,0.818,5,0.0828,-10.351,1,0.0504,125.229,4,https://api.spotify.com/v1/tracks/5H4bQ14RjOVM4eKtaIpn3B,audio_features,spotify:track:5H4bQ14RjOVM4eKtaIpn3B,0.964
5VzX7mZUlGFPPuEcKm8mlV,0.849,https://api.spotify.com/v1/audio-analysis/5VzX7mZUlGFPPuEcKm8mlV,0.153,112387,0.212,0.87,4,0.0975,-21.348,0,0.0388,72.168,3,https://api.spotify.com/v1/tracks/5VzX7mZUlGFPPuEcKm8mlV,audio_features,spotify:track:5VzX7mZUlGFPPuEcKm8mlV,0.0383
2AdybYTfY2jpaHlLU1akSr,0.762,https://api.spotify.com/v1/audio-analysis/2AdybYTfY2jpaHlLU1akSr,0.645,156667,0.34,0.00191,5,0.0648,-11.614,1,0.0343,75.551,4,https://api.spotify.com/v1/tracks/2AdybYTfY2jpaHlLU1akSr,audio_features,spotify:track:2AdybYTfY2jpaHlLU1akSr,0.516
4DjTp1Cktd3OdvmNrCkTOi,0.398,https://api.spotify.com/v1/audio-analysis/4DjTp1Cktd3OdvmNrCkTOi,0.549,213160,0.315,0.604,4,0.102,-16.231,0,0.0307,137.551,4,https://api.spotify.com/v1/tracks/4DjTp1Cktd3OdvmNrCkTOi,audio_features,spotify:track:4DjTp1Cktd3OdvmNrCkTOi,0.384
6J30UyNUlxAvrBjMefTDhi,0.405,https://api.spotify.com/v1/audio-analysis/6J30UyNUlxAvrBjMefTDhi,0.695,162707,0.446,0.0616,9,0.107,-13.083,1,0.0411,124.355,4,https://api.spotify.com/v1/tracks/6J30UyNUlxAvrBjMefTDhi,audio_features,spotify:track:6J30UyNUlxAvrBjMefTDhi,0.819
2fJQmRWmlyqRxm8Pwdw7th,0.974,https://api.spotify.com/v1/audio-analysis/2fJQmRWmlyqRxm8Pwdw7th,0.474,485533,0.0488,0.842,10,0.582,-18.712,1,0.0396,117.764,4,https://api.spotify.com/v1/tracks/2fJQmRWmlyqRxm8Pwdw7th,audio_features,spotify:track:2fJQmRWmlyqRxm8Pwdw7th,0.0701
05LNBtMuc26HSAHh7C6iG8,0.605,https://api.spotify.com/v1/audio-analysis/05LNBtMuc26HSAHh7C6iG8,0.552,407600,0.509,0.509,0,0.0827,-9.828,1,0.0428,112.049,4,https://api.spotify.com/v1/tracks/05LNBtMuc26HSAHh7C6iG8,audio_features,spotify:track:05LNBtMuc26HSAHh7C6iG8,0.74
2Fc3GG0g44NbggiPUKM7AG,0.974,https://api.spotify.com/v1/audio-analysis/2Fc3GG0g44NbggiPUKM7AG,0.238,142467,0.0536,0.948,0,0.106,-28.218,1,0.0515,68.031,3,https://api.spotify.com/v1/tracks/2Fc3GG0g44NbggiPUKM7AG,audio_features,spotify:track:2Fc3GG0g44NbggiPUKM7AG,0.116
0TZrmKSVNnRe4r8JjvJaoC,0.915,https://api.spotify.com/v1/audio-analysis/0TZrmKSVNnRe4r8JjvJaoC,0.304,281933,0.206,0.833,0,0.346,-15.986,1,0.03,87.786,4,https://api.spotify.com/v1/tracks/0TZrmKSVNnRe4r8JjvJaoC,audio_features,spotify:track:0TZrmKSVNnRe4r8JjvJaoC,0.262
3V3r5GlxyDjubv9TiZuw1s,0.75,https://api.spotify.com/v1/audio-analysis/3V3r5GlxyDjubv9TiZuw1s,0.578,295680,0.62,0.00262,7,0.0605,-9.269,0,0.0407,115.543,4,https://api.spotify.com/v1/tracks/3V3r5GlxyDjubv9TiZuw1s,audio_features,spotify:track:3V3r5GlxyDjubv9TiZuw1s,0.748
1J9iVCaEriyoMXpj2XszhU,0.846,https://api.spotify.com/v1/audio-analysis/1J9iVCaEriyoMXpj2XszhU,0.569,282320,0.117,0.852,5,0.0978,-22.741,1,0.0446,60.483,4,https://api.spotify.com/v1/tracks/1J9iVCaEriyoMXpj2XszhU,audio_features,spotify:track:1J9iVCaEriyoMXpj2XszhU,0.101
7ij7UtqIKu2dP1qq5738rV,0.734,https://api.spotify.com/v1/audio-analysis/7ij7UtqIKu2dP1qq5738rV,0.565,372440,0.23,0.000713,10,0.105,-17.681,0,0.0768,78.712,4,https://api.spotify.com/v1/tracks/7ij7UtqIKu2dP1qq5738rV,audio_features,spotify:track:7ij7UtqIKu2dP1qq5738rV,0.669
3XPYMyW85vr0TxFcCu5fAj,0.000602,https://api.spotify.com/v1/audio-analysis/3XPYMyW85vr0TxFcCu5fAj,0.319,375840,0.863,0.631,6,0.0608,-10.515,0,0.0601,143.87,4,https://api.spotify.com/v1/tracks/3XPYMyW85vr0TxFcCu5fAj,audio_features,spotify:track:3XPYMyW85vr0TxFcCu5fAj,0.645
6gVXJNHw1DBEaGEMJgTj1k,0.86,https://api.spotify.com/v1/audio-analysis/6gVXJNHw1DBEaGEMJgTj1k,0.431,243920,0.0843,0.348,10,0.111,-20.055,0,0.0336,108.659,4,https://api.spotify.com/v1/tracks/6gVXJNHw1DBEaGEMJgTj1k,audio_features,spotify:track:6gVXJNHw1DBEaGEMJgTj1k,0.0838
5H9YotJfoPlfGRwo0BaK0v,0.969,https://api.spotify.com/v1/audio-analysis/5H9YotJfoPlfGRwo0BaK0v,0.455,324507,0.0697,0.893,10,0.113,-22.807,0,0.0345,111.59,4,https://api.spotify.com/v1/tracks/5H9YotJfoPlfGRwo0BaK0v,audio_features,spotify:track:5H9YotJfoPlfGRwo0BaK0v,0.0397
4p4y9pQQBER6vMFrHVsXwD,0.85,https://api.spotify.com/v1/audio-analysis/4p4y9pQQBER6vMFrHVsXwD,0.595,147000,0.404,0.000319,0,0.188,-9.722,1,0.0455,155.753,4,https://api.spotify.com/v1/tracks/4p4y9pQQBER6vMFrHVsXwD,audio_features,spotify:track:4p4y9pQQBER6vMFrHVsXwD,0.72
4A8VMiwggF5OrCPkuqAlPx,0.956,https://api.spotify.com/v1/audio-analysis/4A8VMiwggF5OrCPkuqAlPx,0.592,173267,0.35,0.828,0,0.105,-11.249,1,0.0384,169.226,4,https://api.spotify.com/v1/tracks/4A8VMiwggF5OrCPkuqAlPx,audio_features,spotify:track:4A8VMiwggF5OrCPkuqAlPx,0.704
6oWhUfePc5h9r5pfw7wvPN,0.814,https://api.spotify.com/v1/audio-analysis/6oWhUfePc5h9r5pfw7wvPN,0.704,597280,0.277,0.756,0,0.0845,-11.675,1,0.035,90.38,4,https://api.spotify.com/v1/tracks/6oWhUfePc5h9r5pfw7wvPN,audio_features,spotify:track:6oWhUfePc5h9r5pfw7wvPN,0.322
2pp3RfqX5cb1BAnmNi4Nej,0.732,https://api.spotify.com/v1/audio-analysis/2pp3RfqX5cb1BAnmNi4Nej,0.388,140333,0.327,0.00103,5,0.15,-12.522,1,0.0317,107.894,3,https://api.spotify.com/v1/tracks/2pp3RfqX5cb1BAnmNi4Nej,audio_features,spotify:track:2pp3RfqX5cb1BAnmNi4Nej,0.222
4ymHy4hzJ09WxvvT7p0Azy,0.978,https://api.spotify.com/v1/audio-analysis/4ymHy4hzJ09WxvvT7p0Azy,0.575,258040,0.0935,0.452,3,0.109,-15.906,1,0.0858,65.23,4,https://api.spotify.com/v1/tracks/4ymHy4hzJ09WxvvT7p0Azy,audio_features,spotify:track:4ymHy4hzJ09WxvvT7p0Azy,0.301
7jlmo5JvOnnTcUIEn4HoRw,0.177,https://api.spotify.com/v1/audio-analysis/7jlmo5JvOnnTcUIEn4HoRw,0.701,369067,0.781,0.0,2,0.138,-10.139,1,0.129,138.012,4,https://api.spotify.com/v1/tracks/7jlmo5JvOnnTcUIEn4HoRw,audio_features,spotify:track:7jlmo5JvOnnTcUIEn4HoRw,0.773
07jrvCmNfEglvbjxPZ3GIv,0.942,https://api.spotify.com/v1/audio-analysis/07jrvCmNfEglvbjxPZ3GIv,0.523,321782,0.117,0.657,7,0.0999,-18.738,1,0.0435,108.145,4,https://api.spotify.com/v1/tracks/07jrvCmNfEglvbjxPZ3GIv,audio_features,spotify:track:07jrvCmNfEglvbjxPZ3GIv,0.238
0efBjbKXXPXqUu5HmZHzW5,0.8,https://api.spotify.com/v1/audio-analysis/0efBjbKXXPXqUu5HmZHzW5,0.483,223440,0.471,0.163,8,0.325,-16.262,1,0.0721,129.934,4,https://api.spotify.com/v1/tracks/0efBjbKXXPXqUu5HmZHzW5,audio_features,spotify:track:0efBjbKXXPXqUu5HmZHzW5,0.694
75sAWnVBYaaYs1mWbB05Qg,0.727,https://api.spotify.com/v1/audio-analysis/75sAWnVBYaaYs1mWbB05Qg,0.571,272760,0.542,0.0339,10,0.373,-9.033,0,0.0304,158.001,4,https://api.spotify.com/v1/tracks/75sAWnVBYaaYs1mWbB05Qg,audio_features,spotify:track:75sAWnVBYaaYs1mWbB05Qg,0.539
1CuE5ugqnQLdsvvamUqK2k,0.235,https://api.spotify.com/v1/audio-analysis/1CuE5ugqnQLdsvvamUqK2k,0.394,472933,0.545,0.897,5,0.693,-12.589,0,0.0423,139.919,3,https://api.spotify.com/v1/tracks/1CuE5ugqnQLdsvvamUqK2k,audio_features,spotify:track:1CuE5ugqnQLdsvvamUqK2k,0.656
77N8NXUkbGwF7WuUjAlf9O,0.986,https://api.spotify.com/v1/audio-analysis/77N8NXUkbGwF7WuUjAlf9O,0.287,210280,0.0484,0.00535,8,0.155,-15.757,1,0.0462,61.93,5,https://api.spotify.com/v1/tracks/77N8NXUkbGwF7WuUjAlf9O,audio_features,spotify:track:77N8NXUkbGwF7WuUjAlf9O,0.148
40xBWqPsiABS3T6BQi55uF,0.769,https://api.spotify.com/v1/audio-analysis/40xBWqPsiABS3T6BQi55uF,0.504,288333,0.285,1.33e-05,8,0.0726,-14.062,1,0.0346,144.83,4,https://api.spotify.com/v1/tracks/40xBWqPsiABS3T6BQi55uF,audio_features,spotify:track:40xBWqPsiABS3T6BQi55uF,0.304
3oSBVpyGQ9N3hPibpw0GkB,0.985,https://api.spotify.com/v1/audio-analysis/3oSBVpyGQ9N3hPibpw0GkB,0.431,402947,0.0468,0.864,0,0.0841,-17.802,1,0.0471,106.786,4,https://api.spotify.com/v1/tracks/3oSBVpyGQ9N3hPibpw0GkB,audio_features,spotify:track:3oSBVpyGQ9N3hPibpw0GkB,0.0731
76XqHxPg6spx9xILgC99Fg,0.697,https://api.spotify.com/v1/audio-analysis/76XqHxPg6spx9xILgC99Fg,0.645,287760,0.146,0.29,9,0.116,-24.47,0,0.107,142.824,4,https://api.spotify.com/v1/tracks/76XqHxPg6spx9xILgC99Fg,audio_features,spotify:track:76XqHxPg6spx9xILgC99Fg,0.697
7DaMc5geC3tDco5ejhXqw3,0.498,https://api.spotify.com/v1/audio-analysis/7DaMc5geC3tDco5ejhXqw3,0.657,291107,0.891,0.894,5,0.221,-7.765,1,0.0615,93.891,4,https://api.spotify.com/v1/tracks/7DaMc5geC3tDco5ejhXqw3,audio_features,spotify:track:7DaMc5geC3tDco5ejhXqw3,0.819
2wQibCPuFdiaNm9tVKXanF,0.738,https://api.spotify.com/v1/audio-analysis/2wQibCPuFdiaNm9tVKXanF,0.479,414387,0.61,0.324,7,0.0775,-9.711,1,0.0474,108.333,3,https://api.spotify.com/v1/tracks/2wQibCPuFdiaNm9tVKXanF,audio_features,spotify:track:2wQibCPuFdiaNm9tVKXanF,0.68
0TKfIrCoyVr7aoDKFskiIe,0.639,https://api.spotify.com/v1/audio-analysis/0TKfIrCoyVr7aoDKFskiIe,0.69,207893,0.626,4.3e-05,5,0.11,-7.146,0,0.0636,135.31,4,https://api.spotify.com/v1/tracks/0TKfIrCoyVr7aoDKFskiIe,audio_features,spotify:track:0TKfIrCoyVr7aoDKFskiIe,0.602
6M2eyeYWZYUjIOLhUEGWiZ,0.8,https://api.spotify.com/v1/audio-analysis/6M2eyeYWZYUjIOLhUEGWiZ,0.559,249986,0.278,0.0,10,0.153,-13.754,1,0.0404,133.144,4,https://api.spotify.com/v1/tracks/6M2eyeYWZYUjIOLhUEGWiZ,audio_features,spotify:track:6M2eyeYWZYUjIOLhUEGWiZ,0.501
0Itt9qGC5V1BKKgI72RTDn,0.93,https://api.spotify.com/v1/audio-analysis/0Itt9qGC5V1BKKgI72RTDn,0.607,192653,0.259,0.0,7,0.0947,-12.06,1,0.0351,86.758,4,https://api.spotify.com/v1/tracks/0Itt9qGC5V1BKKgI72RTDn,audio_features,spotify:track:0Itt9qGC5V1BKKgI72RTDn,0.246
6T4Med9aMXFnxLOEO2J87S,0.481,https://api.spotify.com/v1/audio-analysis/6T4Med9aMXFnxLOEO2J87S,0.411,502227,0.34,0.208,1,0.887,-16.81,1,0.0569,80.667,4,https://api.spotify.com/v1/tracks/6T4Med9aMXFnxLOEO2J87S,audio_features,spotify:track:6T4Med9aMXFnxLOEO2J87S,0.385
1Ku5vu9Crncz8ixeT4Ijxc,0.828,https://api.spotify.com/v1/audio-analysis/1Ku5vu9Crncz8ixeT4Ijxc,0.461,556133,0.372,0.000178,4,0.131,-11.01,0,0.0327,119.886,4,https://api.spotify.com/v1/tracks/1Ku5vu9Crncz8ixeT4Ijxc,audio_features,spotify:track:1Ku5vu9Crncz8ixeT4Ijxc,0.302
7FXj7Qg3YorUxdrzvrcY25,0.523,https://api.spotify.com/v1/audio-analysis/7FXj7Qg3YorUxdrzvrcY25,0.635,147520,0.299,4.1e-06,4,0.0826,-12.279,0,0.061,119.62,4,https://api.spotify.com/v1/tracks/7FXj7Qg3YorUxdrzvrcY25,audio_features,spotify:track:7FXj7Qg3YorUxdrzvrcY25,0.391
0rN5I9uWxtJqlND6tzqOxJ,0.116,https://api.spotify.com/v1/audio-analysis/0rN5I9uWxtJqlND6tzqOxJ,0.442,299240,0.552,0.017,1,0.224,-10.531,0,0.0349,109.904,3,https://api.spotify.com/v1/tracks/0rN5I9uWxtJqlND6tzqOxJ,audio_features,spotify:track:0rN5I9uWxtJqlND6tzqOxJ,0.365
1tckg6GRaTodmxnDd4Cxkl,0.39,https://api.spotify.com/v1/audio-analysis/1tckg6GRaTodmxnDd4Cxkl,0.485,330093,0.551,0.0,0,0.0814,-11.115,0,0.0283,116.162,4,https://api.spotify.com/v1/tracks/1tckg6GRaTodmxnDd4Cxkl,audio_features,spotify:track:1tckg6GRaTodmxnDd4Cxkl,0.452
094P9Go47bQKJ5Do15lt69,0.639,https://api.spotify.com/v1/audio-analysis/094P9Go47bQKJ5Do15lt69,0.536,279733,0.188,0.0,3,0.108,-15.217,1,0.0776,100.378,4,https://api.spotify.com/v1/tracks/094P9Go47bQKJ5Do15lt69,audio_features,spotify:track:094P9Go47bQKJ5Do15lt69,0.392
4mraRJO2iZA5WQ5dxlSQx9,0.964,https://api.spotify.com/v1/audio-analysis/4mraRJO2iZA5WQ5dxlSQx9,0.351,520533,0.0079,0.944,10,0.0949,-27.866,0,0.0323,132.805,4,https://api.spotify.com/v1/tracks/4mraRJO2iZA5WQ5dxlSQx9,audio_features,spotify:track:4mraRJO2iZA5WQ5dxlSQx9,0.041
0us5TI6Wi0gVyOZMwXbOnO,0.164,https://api.spotify.com/v1/audio-analysis/0us5TI6Wi0gVyOZMwXbOnO,0.402,265907,0.52,0.671,11,0.0963,-11.833,1,0.028,167.26,3,https://api.spotify.com/v1/tracks/0us5TI6Wi0gVyOZMwXbOnO,audio_features,spotify:track:0us5TI6Wi0gVyOZMwXbOnO,0.627
5xoQDcAjk0AaOU8QBZ4w4w,0.653,https://api.spotify.com/v1/audio-analysis/5xoQDcAjk0AaOU8QBZ4w4w,0.447,314573,0.535,0.0146,5,0.171,-8.205,0,0.0347,129.539,4,https://api.spotify.com/v1/tracks/5xoQDcAjk0AaOU8QBZ4w4w,audio_features,spotify:track:5xoQDcAjk0AaOU8QBZ4w4w,0.838
1RZ8JKowmKa4kkA8QApIEn,0.856,https://api.spotify.com/v1/audio-analysis/1RZ8JKowmKa4kkA8QApIEn,0.368,203600,0.163,0.00381,0,0.116,-17.181,0,0.0437,169.173,5,https://api.spotify.com/v1/tracks/1RZ8JKowmKa4kkA8QApIEn,audio_features,spotify:track:1RZ8JKowmKa4kkA8QApIEn,0.0367
4KlXeaheot0OI9PoOWspvZ,0.546,https://api.spotify.com/v1/audio-analysis/4KlXeaheot0OI9PoOWspvZ,0.792,348747,0.301,0.821,9,0.077,-9.925,0,0.0409,89.878,4,https://api.spotify.com/v1/tracks/4KlXeaheot0OI9PoOWspvZ,audio_features,spotify:track:4KlXeaheot0OI9PoOWspvZ,0.424
5QXDD5E0bWRdsgW0bQTYRG,0.0777,https://api.spotify.com/v1/audio-analysis/5QXDD5E0bWRdsgW0bQTYRG,0.396,526050,0.756,0.84,5,0.0388,-7.522,0,0.114,109.689,4,https://api.spotify.com/v1/tracks/5QXDD5E0bWRdsgW0bQTYRG,audio_features,spotify:track:5QXDD5E0bWRdsgW0bQTYRG,0.561
09tpUc2aKL43haVl13dwGv,0.501,https://api.spotify.com/v1/audio-analysis/09tpUc2aKL43haVl13dwGv,0.426,312893,0.801,0.0681,10,0.221,-11.076,1,0.068,79.093,4,https://api.spotify.com/v1/tracks/09tpUc2aKL43haVl13dwGv,audio_features,spotify:track:09tpUc2aKL43haVl13dwGv,0.313
0YhaRPBhAVHZcdileuPtJM,0.685,https://api.spotify.com/v1/audio-analysis/0YhaRPBhAVHZcdileuPtJM,0.463,588267,0.585,0.66,11,0.0879,-11.089,0,0.0392,136.399,4,https://api.spotify.com/v1/tracks/0YhaRPBhAVHZcdileuPtJM,audio_features,spotify:track:0YhaRPBhAVHZcdileuPtJM,0.419
4mgiughUzH0A9Vv80cTBjH,0.74,https://api.spotify.com/v1/audio-analysis/4mgiughUzH0A9Vv80cTBjH,0.611,217760,0.532,0.812,0,0.08,-11.411,0,0.0531,114.426,4,https://api.spotify.com/v1/tracks/4mgiughUzH0A9Vv80cTBjH,audio_features,spotify:track:4mgiughUzH0A9Vv80cTBjH,0.599
71h2nPELjmBCxKdFamDRkd,0.469,https://api.spotify.com/v1/audio-analysis/71h2nPELjmBCxKdFamDRkd,0.337,414933,0.421,0.000148,6,0.17,-16.683,0,0.0489,112.565,3,https://api.spotify.com/v1/tracks/71h2nPELjmBCxKdFamDRkd,audio_features,spotify:track:71h2nPELjmBCxKdFamDRkd,0.425
3ZikLQCnH3SIswlGENBcKe,0.694,https://api.spotify.com/v1/audio-analysis/3ZikLQCnH3SIswlGENBcKe,0.277,824133,0.242,0.464,4,0.113,-18.442,1,0.0342,175.384,3,https://api.spotify.com/v1/tracks/3ZikLQCnH3SIswlGENBcKe,audio_features,spotify:track:3ZikLQCnH3SIswlGENBcKe,0.285
2O0gI5BzsS8tlfGCRDJXZV,0.866,https://api.spotify.com/v1/audio-analysis/2O0gI5BzsS8tlfGCRDJXZV,0.508,673760,0.259,0.268,5,0.131,-12.908,1,0.0409,75.393,4,https://api.spotify.com/v1/tracks/2O0gI5BzsS8tlfGCRDJXZV,audio_features,spotify:track:2O0gI5BzsS8tlfGCRDJXZV,0.56
